k,0.015583092346787453,0.08752691000699997,0.03500053659081459,0.05633142963051796,0.036997225135564804,0.02405623160302639,0.024244217202067375,-0.003215535543859005,0.017013881355524063,-0.0327751524746418,0.019343465566635132,-0.01456737332046032,0.020419130101799965,-0.04018417373299599,0.02205740660429001,-0.06329233944416046,0.016310930252075195,-0.08532334864139557,-3.892870154231787e-05,-0.006439789664000273,-0.012431609444320202,-0.038568075746297836,-0.02444857731461525,-0.05916419252753258,-0.02889876253902912,-0.0820317342877388,-0.013595033437013626,0.0073087215423583984,-0.014636398293077946,-0.004723045509308577,-0.0016269272891804576,0.012731879018247128,0.012304399162530899,0.02750779129564762,-0.026862137019634247,0.02762884646654129,-0.024419713765382767,0.019488714635372162,-0.010807470418512821,0.02947980910539627,0.0013806745409965515,0.04168469458818436
k,0.004340697079896927,0.08818907290697098,0.02773655578494072,0.05973055586218834,0.034649670124053955,0.025543713942170143,0.026094261556863785,-0.0029341215267777443,0.019254788756370544,-0.03204483166337013,0.02036725915968418,-0.007756311912089586,0.026703376322984695,-0.03549280762672424,0.033373553305864334,-0.05891179293394089,0.03703194484114647,-0.08312131464481354,-0.00037838355638086796,-0.005426676943898201,-0.0025930218398571014,-0.03976685553789139,-0.007592895999550819,-0.06229395419359207,-0.010683901607990265,-0.08691225945949554,-0.014315231703221798,0.0037272507324814796,-0.0065846736542880535,-0.011218016967177391,0.00474212784320116,0.007799447048455477,0.01057673990726471,0.02546791173517704,-0.027313239872455597,0.019041337072849274,-0.017369592562317848,0.01328735239803791,-0.005020910408347845,0.026800015941262245,0.001288275234401226,0.041553083807229996
k,-0.006702860817313194,0.08504161983728409,0.020238256081938744,0.061333298683166504,0.029898902401328087,0.03386985510587692,0.022771963849663734,0.010581661015748978,0.020006457343697548,-0.017586642876267433,0.022523511201143265,-0.006779201328754425,0.030822250992059708,-0.031776413321495056,0.03810923174023628,-0.0516863577067852,0.039295975118875504,-0.07162006199359894,0.0018607669044286013,-0.00510307215154171,-0.0008176220580935478,-0.03796326741576195,-0.00782201997935772,-0.05994916707277298,-0.008840277791023254,-0.08196166157722473,-0.015640877187252045,0.002380992751568556,-0.014842181466519833,-0.004118281416594982,-0.007087964564561844,0.01761889085173607,0.0022078687325119972,0.03480285778641701,-0.033653005957603455,0.017690584063529968,-0.0312730111181736,0.014671954326331615,-0.019476061686873436,0.029112668707966805,-0.0110783651471138,0.043571602553129196
k,-7.902830839157104e-05,0.08751853555440903,0.015910709276795387,0.06263364106416702,0.022104179486632347,0.0329001322388649,0.008735373616218567,0.006127374246716499,0.002543368376791477,-0.02894223853945732,0.019703667610883713,-0.009389348328113556,0.018743062391877174,-0.03593900054693222,0.016279559582471848,-0.05968134105205536,0.004380680620670319,-0.08315575122833252,0.0021423776634037495,-0.007170182652771473,-0.008434676565229893,-0.03811679407954216,-0.024298904463648796,-0.05942615121603012,-0.03957730531692505,-0.08481045067310333,-0.012437980622053146,0.005403902381658554,-0.019254907965660095,-0.007295262534171343,-0.016892854124307632,0.01055216509848833,-0.00703720236197114,0.025629516690969467,-0.032945308834314346,0.022454431280493736,-0.03652127459645271,0.01482680905610323,-0.029377378523349762,0.02249399572610855,-0.01979929581284523,0.03401270881295204
k,0.007391955703496933,0.08544673770666122,0.028939612209796906,0.05743559077382088,0.03298651799559593,0.02499518170952797,0.024402353912591934,-0.00027174223214387894,0.015606585890054703,-0.029308795928955078,0.02195407636463642,-0.009272824972867966,0.028531882911920547,-0.03632563725113869,0.033713199198246,-0.05887587368488312,0.03532664477825165,-0.07965065538883209,0.00038799538742750883,-0.004856516607105732,-0.0017268285155296326,-0.04020420089364052,-0.0059311408549547195,-0.06180327385663986,-0.007010204717516899,-0.08729364722967148,-0.015116804279386997,0.004307467024773359,-0.010788011364638805,-0.0030698117334395647,0.001731155440211296,0.017034141346812248,0.011433202773332596,0.03524436056613922,-0.03075963631272316,0.021459290757775307,-0.02419484406709671,0.01689966395497322,-0.010444198735058308,0.029558870941400528,-2.833455801010132e-05,0.04551966115832329
k,-0.00827847234904766,0.08453003317117691,0.018508777022361755,0.06139086186885834,0.026875201612710953,0.03113437443971634,0.019714029505848885,0.004587599541991949,0.01789698377251625,-0.024688856676220894,0.024587174877524376,-0.006447061896324158,0.03325248509645462,-0.03197331726551056,0.03976648300886154,-0.0531613714993,0.041832663118839264,-0.07212748378515244,0.0019288442563265562,-0.0054881214164197445,0.0002960376441478729,-0.04234221950173378,-0.004257850348949432,-0.06577099114656448,-0.004968456923961639,-0.0898922011256218,-0.015633439645171165,0.0019588698633015156,-0.015397257171571255,-0.005988062359392643,-0.00803827028721571,0.01692279800772667,-0.0010360600426793098,0.0356135331094265,-0.03578677773475647,0.01753370091319084,-0.03295561298727989,0.011630735360085964,-0.021520480513572693,0.02625443786382675,-0.015219006687402725,0.04171845689415932
k,0.00539175420999527,0.08743128925561905,0.020709509029984474,0.06185486540198326,0.026741843670606613,0.027568355202674866,0.014626303687691689,-0.001260977704077959,0.006013298407196999,-0.037055786699056625,0.020280800759792328,-0.010215935297310352,0.018983405083417892,-0.03643147274851799,0.017718913033604622,-0.06069052219390869,0.008608264848589897,-0.08359961211681366,0.0008539990521967411,-0.007196534425020218,-0.010631429962813854,-0.03987397626042366,-0.02449974976480007,-0.06310491263866425,-0.036111488938331604,-0.08799824118614197,-0.013177706860005856,0.005588119849562645,-0.01959165744483471,-0.006656234618276358,-0.013504859060049057,0.01176554523408413,-0.004473290406167507,0.02795775793492794,-0.03154272586107254,0.024086616933345795,-0.033238641917705536,0.017548590898513794,-0.024370193481445312,0.025279084220528603,-0.01568860374391079,0.03506011888384819
k,0.012058258056640625,0.09111826121807098,0.03088466450572014,0.0589623786509037,0.037435293197631836,0.02619081921875477,0.03327878564596176,-0.0011761793866753578,0.01847473345696926,-0.021382847800850868,0.011199936270713806,-0.014345463365316391,0.015220250934362411,-0.03919222950935364,0.019967621192336082,-0.059485167264938354,0.02120867744088173,-0.08111472427845001,-0.0029592353384941816,-0.0052687618881464005,0.004490524996072054,-0.03458164632320404,0.004278287291526794,-0.0552360936999321,0.01089294720441103,-0.07686867564916611,-0.009104367345571518,0.006589249242097139,0.011871496215462685,-0.0032275374978780746,0.029565121978521347,0.011414758861064911,0.040112197399139404,0.027953049167990685,-0.01372046023607254,0.02728467434644699,0.006635711062699556,0.0212525837123394,0.025735147297382355,0.028214607387781143,0.03173224627971649,0.04349828138947487
k,0.01410294882953167,0.08378422260284424,0.03376423940062523,0.05236603319644928,0.03734968230128288,0.021040350198745728,0.024625739082694054,-0.002568695694208145,0.014330313540995121,-0.028690066188573837,0.02095145732164383,-0.012972423806786537,0.021712366491556168,-0.03972936421632767,0.02410365641117096,-0.06208202615380287,0.01884760707616806,-0.0827937126159668,-0.0005457554943859577,-0.005303001031279564,-0.007866223342716694,-0.03963310271501541,-0.016831807792186737,-0.06093953549861908,-0.022083669900894165,-0.08590901643037796,-0.014034994877874851,0.006475720554590225,-0.01279787253588438,-0.0030426837038248777,0.001279743853956461,0.014731395058333874,0.012336071580648422,0.031323619186878204,-0.027405332773923874,0.023893656209111214,-0.02485688589513302,0.017522726207971573,-0.012669958174228668,0.026960482820868492,-0.0013673556968569756,0.04184197634458542
k,0.012105882167816162,0.08984375,0.030577201396226883,0.05698743462562561,0.034807443618774414,0.024864573031663895,0.02831145003437996,-0.0034524579532444477,0.017083048820495605,-0.027118735015392303,0.01152418926358223,-0.01505553349852562,0.015915710479021072,-0.04023733362555504,0.02062743902206421,-0.06041834503412247,0.02250332571566105,-0.0812389925122261,-0.0028596180491149426,-0.005865904036909342,0.0032097124494612217,-0.034515898674726486,0.002365393564105034,-0.05461354926228523,0.006395475938916206,-0.0757565051317215,-0.009534603916108608,0.007039384916424751,0.00933088269084692,-0.0032724400516599417,0.028207557275891304,0.011114080436527729,0.03777249529957771,0.029174381867051125,-0.014599159359931946,0.02793252468109131,0.004582420457154512,0.021868444979190826,0.02266714721918106,0.02860334888100624,0.028486330062150955,0.04494096338748932
